"죄종별(1)",죄종별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"죄종별(1)",죄종별(2),계,아파트 연립다세대,단독주택,고속도로,노상,백화점,슈퍼마켓,편의점,대형할인매장,상점,시장노점,숙박업소 목욕탕,유흥접객업소,사무실,공장,공사장광산,창고,역대합실,지하철,기타교통수단내,흥행장,유원지,학교,금융기관,의료기관,종교기관,산야,해상,부대,구금장소,공지,주차장,공중화장실,PC방,기타,계,아파트 연립다세대,단독주택,고속도로,노상,백화점,슈퍼마켓,편의점,대형할인매장,상점,시장노점,숙박업소 목욕탕,유흥접객업소,사무실,공장,공사장광산,창고,역대합실,지하철,기타교통수단내,흥행장,유원지,학교,금융기관,의료기관,종교기관,산야,해상,부대,구금장소,공지,주차장,공중화장실,PC방,기타,계,아파트 연립다세대,단독주택,고속도로,노상,백화점,슈퍼마켓,편의점,대형할인매장,상점,시장노점,숙박업소 목욕탕,유흥접객업소,사무실,공장,공사장광산,창고,역대합실,지하철,기타교통수단내,흥행장,유원지,학교,금융기관,의료기관,종교기관,산야,해상,부대,구금장소,공지,주차장,공중화장실,PC방,기타,계,아파트 연립다세대,단독주택,고속도로,노상,백화점,슈퍼마켓,편의점,대형할인매장,상점,시장노점,숙박업소 목욕탕,유흥접객업소,사무실,공장,공사장광산,창고,역대합실,지하철,기타교통수단내,흥행장,유원지,학교,금융기관,의료기관,종교기관,산야,해상,부대,구금장소,공지,주차장,공중화장실,PC방,기타,계,아파트 연립다세대,단독주택,고속도로,노상,백화점,슈퍼마켓,편의점,대형할인매장,상점,시장노점,숙박업소 목욕탕,유흥접객업소,사무실,공장,공사장광산,창고,역대합실,지하철,기타교통수단내,흥행장,유원지,학교,금융기관,의료기관,종교기관,산야,해상,부대,구금장소,공지,주차장,공중화장실,PC방,기타,계,아파트 연립다세대,단독주택,고속도로,노상,백화점,슈퍼마켓,편의점,대형할인매장,상점,시장노점,숙박업소 목욕탕,유흥접객업소,사무실,공장,공사장광산,창고,역대합실,지하철,기타교통수단내,흥행장,유원지,학교,금융기관,의료기관,종교기관,산야,해상,부대,구금장소,공지,주차장,공중화장실,PC방,기타
"지능범죄",직권남용,494,7,14,2,74,-,1,2,-,2,1,2,10,247,-,2,-,1,1,1,-,1,9,-,5,1,6,-,-,7,1,6,-,-,91,603,8,11,1,80,-,-,1,-,4,6,2,3,339,1,2,-,3,2,3,1,1,16,-,6,1,4,-,2,3,-,3,-,-,100,674,9,11,-,96,-,-,-,-,1,1,1,9,354,-,-,1,3,-,1,1,4,12,4,8,-,4,-,1,2,-,8,1,-,142,724,11,12,-,83,-,1,1,-,2,1,3,4,370,-,2,-,2,1,3,-,1,20,2,4,2,2,1,1,9,-,4,-,-,182,875,14,16,-,113,-,-,4,-,5,3,2,14,426,-,-,-,2,-,4,-,-,14,4,9,2,6,-,-,8,-,2,-,-,227,1792,19,24,1,184,-,1,1,-,7,4,4,29,893,3,1,1,1,-,7,-,2,15,2,12,2,3,1,3,8,-,10,-,-,554
"지능범죄",증수뢰,312,1,1,-,26,-,-,-,-,-,1,2,30,169,2,5,-,-,-,2,1,1,7,2,5,-,2,-,-,-,-,-,-,-,55,347,3,3,1,18,-,-,-,-,6,4,3,27,136,-,2,-,-,-,3,2,1,16,4,8,2,1,32,-,-,-,7,-,-,68,260,2,2,-,15,-,-,-,-,2,2,2,25,109,3,2,-,-,-,-,2,1,17,3,3,-,1,-,1,-,-,2,-,-,66,289,-,5,-,13,-,1,-,-,1,1,1,18,130,1,2,-,-,-,1,2,2,26,2,2,-,1,-,2,-,-,4,-,-,74,402,3,3,-,17,-,1,-,-,1,2,3,18,103,-,2,-,-,-,-,4,4,8,-,3,-,1,-,2,-,-,3,-,-,224,320,4,4,-,18,-,-,-,-,1,1,-,11,115,-,1,-,1,-,-,2,1,20,3,4,-,2,-,1,-,-,1,-,-,130
"지능범죄",통화,2794,1,5,4,95,3,43,88,5,72,62,1,24,65,-,-,-,12,-,3,3,2,1,1428,9,4,-,-,-,-,-,2,-,4,858,1194,2,3,3,49,4,32,42,-,50,33,2,27,33,-,-,-,2,-,2,1,5,-,725,3,-,-,-,-,-,-,-,-,-,176,980,4,2,1,47,2,22,39,3,53,32,6,27,30,-,-,-,5,-,3,-,2,-,547,5,2,-,1,-,-,-,-,-,1,146,626,2,3,2,29,1,22,19,-,32,12,5,11,14,-,-,-,3,-,4,-,-,1,365,4,-,-,-,-,-,-,-,-,-,97,376,2,4,-,14,-,1,18,-,19,9,2,17,16,-,-,-,-,-,11,-,-,1,205,-,1,-,-,-,-,-,-,-,-,56,452,3,1,-,15,-,10,13,-,23,14,-,5,13,-,-,-,2,-,4,-,-,-,254,2,1,-,-,-,-,-,-,-,-,92
"지능범죄",문서・인장,12452,215,320,15,608,1,26,182,6,351,83,20,275,5598,43,35,4,14,-,1,38,10,28,149,80,41,18,388,13,-,2,34,2,20,3832,12290,228,292,9,627,5,29,257,7,328,99,27,389,4547,19,35,3,14,-,6,25,5,26,182,83,35,13,1305,12,-,1,83,-,27,3572,11343,237,294,18,667,4,27,230,9,321,97,37,440,4704,31,48,-,20,1,5,5,12,31,179,83,30,15,34,10,2,-,89,-,22,3641,11533,307,289,10,689,1,20,192,9,342,76,28,378,4257,18,22,1,7,-,9,3,7,41,139,80,19,21,50,10,3,1,86,-,17,4401,10472,206,256,15,697,2,10,125,5,248,67,35,145,3829,17,26,4,12,1,4,2,4,25,125,63,19,23,157,2,1,-,52,-,14,4281,11259,255,228,17,780,3,11,213,11,242,58,36,223,3519,17,9,-,7,-,3,4,7,26,98,86,13,17,95,16,1,1,92,-,23,5148
"지능범죄",유가증권인지,217,1,1,-,2,-,4,-,1,7,1,-,7,84,1,-,-,-,-,-,-,-,-,21,1,-,-,-,-,-,-,1,-,-,85,197,-,3,-,5,-,5,6,1,8,2,4,8,87,1,-,-,-,-,-,1,-,-,12,-,-,-,-,-,-,-,-,-,-,54,140,2,2,-,5,-,1,2,-,12,3,2,1,44,-,1,-,1,-,-,-,2,-,11,-,-,-,-,-,-,-,2,-,-,49,84,1,-,-,5,-,1,1,-,2,2,-,4,31,1,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,27,63,-,-,-,1,-,2,3,1,1,1,2,-,17,-,-,-,-,-,-,-,1,-,6,-,-,-,-,-,-,-,-,-,-,28,58,-,-,-,4,1,-,-,-,1,1,-,2,11,-,-,-,-,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,21
"지능범죄",사기,231489,8389,14699,524,14547,127,413,761,47,4675,1334,1318,14783,41518,1432,2118,104,386,54,530,130,177,287,9605,1780,211,423,54,15,12,23,338,8,1075,109592,270029,9467,16079,596,19529,156,447,732,68,6445,1727,1261,21621,44041,1300,2261,112,586,68,1153,136,243,299,11067,2210,215,385,257,27,12,24,336,7,1241,125921,304472,10537,18015,865,23413,129,486,923,68,5632,1878,1587,22920,43820,1235,2243,137,735,54,1444,250,196,268,10609,1791,234,414,148,36,13,9,406,1,749,153227,347675,12365,18366,1161,36460,145,395,1266,71,5388,1746,1424,21123,40892,1266,2015,113,441,78,1669,134,180,233,5259,1741,194,393,75,47,13,16,821,2,402,191781,294075,10071,12618,939,44667,115,354,2389,67,4370,1232,1153,11025,28142,884,1305,92,438,59,1329,156,176,233,1771,1516,153,271,33,45,12,13,1326,6,316,166799,325848,9443,12024,856,43369,130,355,1863,73,5087,1199,1115,16606,26511,854,1447,81,416,60,1286,170,183,318,1329,1286,135,284,47,85,15,19,1188,4,237,197773
"지능범죄",횡령,50498,916,724,61,13621,203,320,764,98,952,323,195,1267,6278,379,321,99,899,439,1868,100,600,219,700,215,66,96,60,6,2,4,591,438,142,17532,55113,1286,832,127,17968,327,535,837,192,2075,640,332,2220,6371,380,284,90,1853,769,3516,233,969,287,948,364,112,122,13,6,2,9,830,1164,269,9151,58508,1657,879,130,21192,396,578,930,215,1341,731,380,2236,5904,326,286,91,2085,835,3848,285,1159,337,908,399,88,121,11,5,1,8,972,1309,294,8571,58889,1991,1035,151,22669,253,641,989,214,1425,647,348,2002,5582,311,206,91,1766,801,3277,142,950,184,759,337,72,130,57,3,-,8,930,1076,236,9606,50421,2016,744,102,20347,228,658,1013,180,1516,555,197,1020,3926,229,166,69,1569,788,2437,90,972,117,528,313,42,135,22,1,3,4,952,900,144,8438,60220,2218,759,125,24087,261,785,1217,200,2317,652,291,1455,3878,249,179,74,1897,987,2592,179,1122,167,517,301,65,103,5,1,1,5,1032,1068,169,11262
"지능범죄",배임,3706,155,118,-,99,6,7,2,2,44,30,13,81,1583,140,48,7,1,3,4,3,2,16,90,21,14,25,3,5,-,1,5,-,6,1172,4344,181,85,2,135,4,6,2,-,52,28,15,69,1765,132,43,7,4,-,-,4,3,28,71,12,22,24,1,1,-,-,3,-,7,1638,4566,173,96,2,127,9,6,3,2,55,21,15,86,1803,124,32,3,1,-,4,4,4,23,72,15,15,19,5,-,-,-,2,-,4,1841,4092,175,79,-,192,6,5,4,4,46,21,16,59,1778,50,44,7,-,-,-,4,4,20,66,16,19,23,1,1,-,3,4,-,6,1439,3466,141,46,1,151,7,3,5,4,39,20,7,35,1543,36,22,1,-,-,-,4,8,15,43,17,12,7,1,-,-,1,5,-,1,1291,3606,158,33,-,143,5,5,4,2,45,18,8,39,1329,41,31,-,1,-,1,6,4,19,45,12,16,12,1,2,-,1,1,-,2,1622
"풍속범죄",소계,22501,1290,1842,7,2561,13,55,103,7,335,127,548,620,2076,19,1,24,1136,650,331,23,154,152,11,39,8,42,2,-,1,1,54,551,366,9352,20162,1453,2072,10,2214,28,56,116,23,362,199,761,818,1959,22,4,28,873,715,407,24,199,243,15,67,9,34,1,7,4,1,41,1118,322,5957,21153,1693,1760,6,2457,25,83,122,19,377,192,809,849,2062,23,2,23,742,674,337,32,248,245,7,55,12,33,-,17,1,1,60,1150,324,6713,22632,1884,1950,5,2287,30,67,102,24,291,213,791,736,2602,21,1,35,543,401,235,27,199,166,12,63,7,33,2,24,-,3,52,1025,246,8555,23360,2605,2112,-,2203,36,52,117,16,342,187,661,526,1996,19,2,32,493,414,375,21,205,168,6,41,5,39,4,14,-,-,45,822,258,9544,27113,3629,2574,9,2294,21,49,80,17,257,157,633,488,1171,13,3,30,437,417,184,30,207,244,6,50,5,24,-,32,2,-,48,925,382,12695
"풍속범죄",성풍속범죄,13812,723,785,6,2491,12,46,100,7,190,89,482,278,539,7,-,2,1136,650,327,8,128,151,10,36,8,4,-,-,1,1,48,551,128,4868,14158,1073,1043,10,2159,28,47,116,23,243,125,670,351,542,2,3,3,872,715,405,9,164,243,10,64,7,16,-,2,4,1,32,1118,137,3921,13145,1282,862,6,2362,24,68,118,18,207,113,691,343,364,5,2,1,738,673,334,13,191,245,5,54,11,16,-,2,1,1,51,1150,109,3085,14497,1555,1156,5,2182,30,61,100,24,182,124,743,267,391,6,1,2,541,401,233,12,161,155,8,61,6,14,-,8,-,3,47,1025,91,4902,16969,2316,1486,-,2132,36,45,114,15,186,130,611,206,383,4,1,1,492,414,373,10,196,168,2,41,4,24,-,7,-,-,42,822,150,6558,22650,3382,2049,9,2214,20,46,78,17,176,115,604,252,267,2,2,1,436,417,183,7,166,244,5,50,4,20,-,24,2,-,46,925,265,10622
"풍속범죄",도박범죄,8689,567,1057,1,70,1,9,3,-,145,38,66,342,1537,12,1,22,-,-,4,15,26,1,1,3,-,38,2,-,-,-,6,-,238,4484,6004,380,1029,-,55,-,9,-,-,119,74,91,467,1417,20,1,25,1,-,2,15,35,-,5,3,2,18,1,5,-,-,9,-,185,2036,8008,411,898,-,95,1,15,4,1,170,79,118,506,1698,18,-,22,4,1,3,19,57,-,2,1,1,17,-,15,-,-,9,-,215,3628,8135,329,794,-,105,-,6,2,-,109,89,48,469,2211,15,-,33,2,-,2,15,38,11,4,2,1,19,2,16,-,-,5,-,155,3653,6391,289,626,-,71,-,7,3,1,156,57,50,320,1613,15,1,31,1,-,2,11,9,-,4,-,1,15,4,7,-,-,3,-,108,2986,4463,247,525,-,80,1,3,2,-,81,42,29,236,904,11,1,29,1,-,1,23,41,-,1,-,1,4,-,8,-,-,2,-,117,2073
"특별경제범죄",소계,53356,1162,1580,7,3988,52,272,1029,22,1626,541,424,5947,8087,507,297,26,153,13,127,40,66,180,1580,568,79,110,10,3,-,7,156,-,162,24535,53994,1348,1560,29,4973,86,390,1434,50,2102,882,756,10373,9162,449,386,23,205,25,348,57,90,253,2012,879,106,111,18,3,1,3,200,3,179,15498,51400,1411,1370,38,5251,83,430,1384,61,2321,991,749,9263,8625,503,339,28,226,34,353,59,77,192,1918,907,96,134,14,6,-,6,234,4,152,14141,47826,1471,1068,31,4856,38,500,1424,59,2092,821,664,8417,7713,497,409,39,215,33,478,53,78,97,1068,791,82,117,11,2,-,4,216,2,127,14353,40708,1278,874,28,4104,50,373,1381,58,2187,686,604,4825,5978,517,355,25,191,17,381,38,57,80,650,564,50,112,10,2,-,5,187,4,91,14946,48615,1407,943,23,4222,40,337,1331,52,2166,810,549,5888,6552,519,285,30,159,22,419,43,93,70,550,539,64,81,12,5,-,3,183,4,83,21131
"마약범죄",소계,7501,589,1594,10,1745,3,2,22,-,70,28,1091,198,212,23,3,7,68,2,189,-,28,3,73,143,3,223,27,-,-,5,118,54,11,957,6513,622,1350,13,1288,1,4,23,-,58,17,804,182,195,17,1,3,58,4,162,-,14,6,118,144,5,227,1,1,1,4,74,29,8,1079,8038,836,1674,16,1774,1,2,25,-,77,30,818,221,209,42,2,5,59,5,144,4,26,3,198,195,6,238,2,1,1,2,110,35,16,1261,9186,883,1982,5,1771,4,4,52,-,139,36,849,221,207,67,1,3,54,5,174,3,17,3,221,350,3,336,-,1,-,4,104,31,11,1645,8088,963,1430,7,1719,-,1,17,-,98,30,934,148,152,67,2,6,55,1,127,1,17,7,52,311,3,278,-,-,1,-,90,26,5,1540,10331,1209,1938,6,1880,-,2,20,-,70,31,920,314,173,46,-,4,52,4,112,4,19,6,151,243,2,402,5,2,-,6,102,30,10,2568
"보건범죄",소계,12561,684,309,3,699,-,47,56,5,873,592,148,2266,1366,139,2,47,12,2,3,19,18,5,8,1373,17,105,1,-,-,2,32,-,9,3719,11033,662,293,3,646,3,78,21,4,875,459,248,2796,984,56,2,4,7,-,3,20,16,4,5,1419,10,110,-,1,1,5,19,-,7,2272,12570,1021,332,4,746,2,92,29,3,948,594,165,3325,1054,155,2,16,6,-,4,29,16,8,2,1544,3,53,-,4,-,3,26,-,21,2363,14595,1083,638,3,983,4,75,41,5,865,475,280,3975,1041,101,1,19,11,4,4,15,20,10,3,1161,76,60,287,-,-,2,22,-,64,3267,16936,1426,874,5,919,1,59,52,1,780,454,164,5865,841,384,3,4,9,-,7,29,49,7,7,964,59,85,2,-,1,2,15,-,41,3827,17749,958,423,2,1337,-,33,54,1,851,419,159,7441,671,48,1,7,15,-,4,70,47,9,4,977,13,113,-,-,-,2,19,1,150,3920
"환경범죄",소계,4879,12,25,4,369,-,-,-,-,50,14,7,71,171,846,422,11,16,-,13,4,3,1,-,13,2,261,1637,2,-,20,3,-,-,902,4791,8,19,4,422,-,-,-,-,33,13,7,74,161,751,430,10,15,-,8,5,10,4,-,13,1,275,633,-,-,19,8,-,-,1868,3877,8,35,4,520,-,-,-,-,44,9,2,190,173,818,448,31,5,-,20,9,4,2,-,21,2,326,324,1,-,27,7,-,-,847,3568,11,14,2,589,-,6,-,-,20,4,4,4,140,694,368,26,3,-,10,3,4,3,-,8,-,305,389,2,-,10,7,-,-,942,3656,12,19,3,599,1,1,-,-,43,5,5,2,168,832,262,24,6,1,18,13,5,2,-,7,1,228,170,-,-,13,9,-,-,1207,3477,12,19,2,628,-,-,-,1,33,8,6,4,111,581,270,17,12,-,146,8,5,3,-,9,-,204,183,-,-,15,2,-,-,1198
"교통범죄",소계,501162,80,36,4881,488787,-,3,3,-,30,55,4,7,56,8,33,2,9,-,51,5,12,2,-,9,3,48,103,-,-,4,1115,1,-,5815,408371,101,34,4408,401095,1,2,3,3,32,103,10,8,73,110,30,6,11,-,77,6,8,9,1,11,4,54,213,-,-,4,797,-,-,1157,377354,104,27,5163,369771,-,2,6,2,42,91,5,10,76,28,18,5,9,1,91,-,10,11,-,7,1,44,125,-,-,3,768,1,-,933,348725,114,45,4154,342058,-,1,4,1,29,59,4,19,63,31,23,2,39,1,60,3,13,6,1,11,3,49,119,3,-,4,826,-,-,980,308634,105,38,5327,300530,1,1,4,-,36,79,7,14,74,9,21,3,7,-,63,4,9,4,1,3,3,56,132,1,-,1,769,-,-,1332,241029,106,37,7471,230183,-,2,3,-,48,53,7,14,76,10,21,1,10,4,62,3,6,6,-,7,1,51,64,-,-,3,692,-,-,2088
"노동범죄",소계,2862,16,10,-,58,-,5,3,-,11,3,6,141,1956,72,56,-,-,-,10,6,-,-,1,10,1,1,8,-,-,-,1,-,2,485,1883,12,19,-,58,2,4,2,-,9,4,5,155,615,34,25,-,4,-,5,-,2,4,-,4,-,14,13,-,-,-,-,-,-,893,975,3,12,-,40,-,-,2,-,4,2,5,127,126,14,11,-,1,-,7,-,-,3,-,3,-,8,460,-,-,-,-,-,-,147,356,8,8,-,23,-,-,1,-,4,1,3,53,98,13,7,-,1,-,9,-,-,1,-,2,1,2,14,-,1,-,-,-,-,106,406,3,5,-,21,-,-,1,-,1,4,10,44,134,19,7,-,-,1,1,-,-,4,-,3,-,3,4,-,-,-,-,-,-,141,714,2,1,1,26,-,-,3,-,5,2,2,37,124,14,6,-,-,-,10,1,-,-,-,3,-,6,277,-,-,-,-,-,-,194
"안보범죄",소계,98,4,14,-,10,-,-,-,-,-,1,-,2,20,-,-,-,-,-,-,-,2,2,-,-,1,-,-,3,-,-,-,-,3,36,69,6,5,-,15,-,-,-,-,1,-,2,1,7,-,-,-,1,-,-,-,1,1,1,-,3,-,-,1,-,-,-,-,1,23,169,6,8,-,33,-,-,-,-,-,-,-,2,27,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,91,216,3,7,-,42,-,-,-,-,1,-,-,1,56,-,-,-,2,-,-,1,-,-,3,-,1,-,-,-,-,-,-,-,-,99,206,2,6,-,32,-,-,1,-,-,-,3,4,49,2,-,-,-,-,2,-,-,1,3,-,-,-,1,-,-,-,-,-,1,99,219,3,7,1,30,-,-,1,-,1,-,3,3,76,-,-,-,1,1,1,-,-,1,3,-,3,-,-,-,-,-,-,-,-,84
"선거범죄",소계,640,8,18,-,256,-,-,-,-,2,8,1,10,125,-,-,1,5,-,2,-,4,20,1,2,3,2,-,-,-,-,-,-,-,172,1897,58,70,1,421,-,3,-,-,13,16,8,129,508,2,-,1,4,1,1,10,16,11,7,1,10,-,-,-,-,-,5,-,1,600,611,7,79,-,85,-,-,-,-,4,2,-,53,164,1,-,1,-,-,4,1,4,2,16,6,5,3,-,-,-,-,4,-,-,170,829,17,19,-,264,-,-,-,-,3,15,1,36,181,-,-,-,13,1,1,1,9,11,1,2,35,-,-,-,-,-,4,-,-,215,274,6,6,-,101,-,-,-,-,3,-,-,7,54,-,-,-,1,-,-,1,-,1,1,-,3,-,-,-,-,-,-,-,-,90,2969,79,76,-,999,-,2,1,1,7,19,3,71,527,-,-,1,12,2,2,6,20,27,1,1,17,1,-,-,-,-,10,1,-,1083
"병역범죄",소계,15327,1505,3344,-,568,-,-,-,-,18,4,50,3,1252,6,1,-,10,1,-,5,47,16,-,10,2,8,-,2508,-,10,-,-,2,5957,14271,1367,3083,-,572,-,1,-,-,11,5,69,3,1183,8,1,-,11,3,-,6,43,15,2,12,3,7,-,2369,-,8,1,-,-,5488,12712,1373,2441,-,463,1,-,-,-,12,5,33,4,1123,6,-,-,3,3,-,3,54,15,1,6,-,8,-,1941,-,8,1,-,-,5208,3845,345,672,-,148,-,-,-,-,4,1,10,2,426,1,-,-,1,1,1,-,9,8,-,3,-,-,1,401,-,3,-,-,-,1808,1823,128,244,1,76,-,-,-,-,1,-,5,-,248,5,-,-,3,1,1,-,6,10,-,4,-,1,-,76,-,-,-,-,-,1013,4638,317,411,-,212,-,-,-,-,21,3,22,-,352,2,-,-,5,-,2,1,6,15,-,7,-,-,-,405,-,1,-,-,-,2856
"기타범죄",소계,234871,12270,12239,981,51045,75,636,1685,55,3109,1730,3782,15373,24109,2878,2350,487,1193,107,1770,322,676,1302,530,1850,534,3403,12878,80,30,95,1724,147,1075,74351,221862,14476,14420,987,41158,81,835,2021,54,3314,1920,3386,18242,25287,2870,2012,508,1189,182,1166,290,712,1685,454,2051,855,3070,14077,104,36,109,1540,195,1362,61214,240168,16672,15780,930,42567,96,819,1999,59,3559,1818,2991,18298,26264,2486,1552,536,2059,198,3299,325,814,1881,407,2248,822,3240,18902,137,24,122,1662,197,1339,66066,241829,17930,15522,1267,43020,94,687,1925,68,3224,1548,2535,14713,23364,2210,1323,463,1919,197,1006,303,874,1493,264,2081,566,2842,24156,131,28,90,1673,212,1361,72740,243082,23270,16456,1225,44243,77,588,1871,67,2620,1336,2766,11028,20274,1742,1067,338,3218,173,1743,259,737,1759,209,1826,510,2782,15713,125,33,72,1791,172,943,82049,267964,25525,16484,1195,48616,96,569,2150,82,2849,1400,2742,13059,19087,1542,1178,2130,4599,217,2972,344,896,2171,225,2112,413,2515,20344,325,32,72,2115,196,987,88725
